en,"Subcategories for","Subcategories for"
en,Subject,Subject
en,Submenu,Submenu
en,Submit,Submit
en,Subscribe,Subscribe
en,"Subscribe by default","Subscribe by default"
en,"Subscribe to our news list and be in touch with our latest offers.","Subscribe to our news list and be in touch with our latest offers."
en,"Subscriber with email {{email}} already subscribed","Subscriber with email {{email}} already subscribed"
en,Subscribers,Subscribers
en,"Subscribers imported","Subscribers imported"
en,Subscription,Subscription
en,Substring,Substring
en,Subtotal,Subtotal
en,"Subtotal + Shipping cost","Subtotal + Shipping cost"
en,"Subtotal range","Subtotal range"
en,"Subtotal range (begin)","Subtotal range (begin)"
en,"Subtotal range (end)","Subtotal range (end)"
en,Success,Success
en,Success[S],Success
en,"Successfully authenticated","Successfully authenticated"
en,"Successfully imported X new products","Successfully imported X new products"
en,"Successfully imported X new products and upgraded Y old products","Successfully imported X new products and updated Y existing products"
en,"Successfully upgraded Y old products","Successfully updated Y products"
en,Suffix,Suffix
en,"Suggested retail rates","Suggested retail rates"
en,Sunday,Sunday
en,Support,Support
en,Surcharges,Surcharges
en,"Switch to Category search","Switch to <a href=""javascript: void(0)"">Category search</a>"
en,"Switch to Category tree","Switch to <a href=""javascript: void(0)"">Category tree</a>"
en,"Switcher NO",NO
en,"Switcher YES",YES
en,Synchronous,Synchronous
en,"System logs","System logs"
en,"System settings","System settings"
en,"System status tooltip","System status: <b>{{code}}</b>. Cannot be deleted"
en,"System tools","System tools"
en,"System will download and install this module from marketplace. Continue?","System will download and install this module from marketplace. Continue?"
en,TH,TH
en,TU,TU
en,Tab,Tab
en,"Tab displaying comments about the product. Added by the addons VK/GoSocial/Disqus","Tab displaying comments about the product. Added by the addons {{modules}}"
en,"Tab displaying product reviews. Added by the addon Product Reviews","Tab displaying product reviews. Added by the addon <a href=""{{url}}"">Product Reviews</a>"
en,"Tab displaying the product's attributes and other details. Added by the X-Cart core","Tab displaying the product's attributes and other details. Added by the X-Cart core"
en,"Tab displaying the product's detailed description. Added by the X-Cart core","Tab displaying the product's detailed description. Added by the X-Cart core"
en,Table,Table
en,"Table based on","Table based on"
en,Tabs,Tabs
en,"Tabs imported","Tabs imported"
en,Tag,Tag
en,"Tag Manager Dashboard","Tag Manager Dashboard"
en,Tags,Tags
en,"Tags are not allowed in the column ""{{column}}"" and will be stripped","Tags are not allowed in the column ""{{column}}"" and will be stripped"
en,Tax,Tax
en,"Tax Class","Tax Class"
en,"Tax class","Tax class"
en,"Tax classes","Tax classes"
en,"Tax disabled","Tax disabled"
en,"Tax enabled","Tax enabled"
en,"Tax has been disabled successfully","The tax has been disabled successfully"
en,"Tax has been enabled successfully","The tax has been enabled successfully"
en,"Tax rate has been deleted successfully","Tax rate has been deleted successfully"
en,"Tax rate has not been deleted successfully","Tax rate has not been deleted"
en,"Tax rates for shipping charges have not yet been created.","Tax rates for shipping charges have not yet been created."
en,"Tax rates have been updated successfully","The tax rates have been updated successfully"
en,"Tax rates have not yet been created.","Tax rates have not yet been created."
en,"Tax rates on shipping cost","Tax rates on shipping cost"
en,"Tax title","Tax title"
en,"TaxJar Category","TaxJar Category"
en,"TaxJar Dashboard","TaxJar Dashboard"
en,"TaxJar enabled","TaxJar enabled"
en,"Taxable base","Taxable base"
en,Taxes,Taxes
en,Teaser,Teaser
en,Template,Template
en,"Template is converted",Converted
en,"Terms and conditions","Terms and conditions"
en,"Terms and conditions text","<a href=""terms-and-conditions.html"">Terms and conditions details</a><br /><br />Edit the ""Terms and conditions text"" label via the Admin area"
en,Test,Test
en,"Test Canada Post rates calculation","Test Canada Post rates calculation"
en,"Test e-mail have been successfully sent","Test e-mail have been successfully sent"
en,"Test email configuration","Test email configuration"
en,"Test email notification","Test email notification"
en,"Test email notification:","Test email notification:"
en,"Test mode","Test mode"
en,"Test mode: Live",Live
en,"Test mode: Test",Test
en,"Test rates","Test rates"
en,"Test shipping rates","Test shipping rates"
en,"Test/Live mode","Test/Live mode"
en,Test[TT],Test
en,Tester,Tester
en,Text,Text
en,"Text labels have been deleted","The text labels have been deleted"
en,"Text labels have been updated successfully","The text labels have been updated"
en,"Text labels have not been deleted: no text labels have been found or specified","Couldn't delete the text labels: text labels not found or not specified"
en,"Text labels have not been updated successfully: the default application language has been set as the translation language","Couldn't update the text labels: the default language is set as the translation language"
en,"Text labels have not been updated successfully: the translation language has not been found","Couldn't update the text labels: the translation language has not been found"
en,"Text labels have not been updated successfully: the translation language has not been specified","Couldn't update the text labels: the translation language is not specified"
en,"Text links","Text links"
en,"Text of response","Text of response"
en,"Text of review","Text of review"
en,Textarea,Textarea
en,"Thank you for registering a customer account, your profile has been created successfully","Thank you for registering a customer account.<br />As a registered customer you can enjoy a simplified checkout process and review your order history.<br /><br />A registration confirmation message with your account details has been sent to your email <b>{profile.login}</b>.<br />Please use your registration email and password every time you place orders at our store.<br /><br />You are now logged in and welcome to continue shopping."
en,"Thank you for subscribing to the newsletter! We hope you enjoy shopping at {{companyName}}","Thank you for subscribing to the newsletter! We hope you enjoy shopping at {{companyName}}"
en,"Thank you for using company services","Thank you for using {{company}} services"
en,"Thank you for your order","Thank you for your order"
en,"Thank you for your order FOOTER","Thank you for your business. Please come back soon!"
en,"Thank your for sharing your opinion with us!","Thank you for sharing your opinion with us!"
en,"That payment method was not accepted for this transaction. Please choose another.","That payment method was not accepted for this transaction. Please choose another."
en,"The ""Approved URL"" value must be exact as this","The ""Approved URL"" value on 2Checkout's Site management page must be set to this"
en,"The ""Pay With Amazon"" feature is not configured and cannot be used.","The ""Amazon Pay"" feature is not configured and cannot be used."
en,"The ""Pay with Amazon"" feature requires https to be properly set up for your store.","The ""Amazon Pay"" feature requires https to be <a href=""{{url}}"">properly set up</a> for your store."
en,"The ""Pricing currency"" value must be exactly the same as on it.","The ""Pricing currency"" value here in X-Cart must be exactly the same as on 2Checkout's Site management page."
en,"The ""{{file}}"" file is not allowed and was not uploaded. Allowed extensions are: {{extensions}}","The ""{{file}}"" file is not allowed and was not uploaded. Allowed extensions are: {{extensions}}"
